iso3c,year,gdp_percap
SLE,1991,934.2004604
SLE,2006,1095.744509
SLE,1993,813.8564091
SLE,1996,805.6615558
SLE,1997,769.1998676
SLE,2005,1041.572371
SLE,1990,886.6325532
SLE,2001,743.1428086
SLE,1994,822.4528475
SLE,1995,776.6168819
SLE,2009,1278.9048
SLE,2.00E+03,813.1862045
SLE,1998,784.2844133
SLE,2004,1007.07589
SLE,2008,1240.407347
SLE,2010,1333.583438
SLE,2002,909.2490061
SLE,2007,1182.208249
SLE,1999,766.6251611
SLE,2015,1569.318744
SLE,2003,965.1632322
SLE,2013,1918.859652
SLE,2011,1394.477558
SLE,2014,1997.992281
SLE,2012,1599.431938
SMR,2010,
SMR,1994,
SMR,1993,
SMR,2014,
SMR,1995,
SMR,1992,
SMR,2008,
SMR,2007,
SMR,2009,
SMR,2011,
SMR,2012,
SMR,2013,
SMR,1998,
SMR,1991,
SMR,2004,
SMR,2005,
SMR,2006,
SMR,2015,
SMR,1990,
SMR,1996,
SMR,1997,
SMR,2001,
SMR,2003,
SMR,1999,
SMR,2.00E+03,
SMR,2002,
SEN,1995,1290.748056
SEN,1997,1336.869335
SEN,1993,1243.234911
SEN,1994,1233.375352
SEN,2006,1922.929344
SEN,2008,2073.390249
SEN,1992,1235.265315
SEN,1996,1306.457202
SEN,2005,1870.789913
SEN,1990,1197.102682
SEN,1991,1230.035759
SEN,2003,1665.494123
SEN,2007,2016.085041
SEN,2014,2319.173879
SEN,1999,1472.375526
SEN,2002,1572.456979
SEN,2004,1763.237812
SEN,1998,1396.980828
SEN,2009,2079.908456
SEN,2.00E+03,1515.583756
SEN,2015,2420.794877
SEN,2013,2253.568646
SEN,2010,2129.792483
SEN,2001,1579.875219
SEN,2012,2211.634678
SEN,2011,2145.768396
SOM,1996,
SOM,2008,
SOM,2009,
SOM,1995,
SOM,2.00E+03,
SOM,2001,
SOM,1997,
SOM,2007,
SOM,1993,
SOM,1994,
SOM,2012,
SOM,1999,
SOM,1998,
SOM,2011,
SOM,1990,
SOM,2003,
SOM,2006,
SOM,1992,
SOM,2002,
SOM,2013,
SOM,2005,
SOM,2010,
SOM,2004,
SOM,1991,
SOM,2014,
SOM,2015,
SUR,2009,13502.62589
SUR,2010,14216.54879
SUR,1994,6916.263092
SUR,1995,7017.052922
SUR,2015,16702.65923
SUR,2014,16720.14663
SUR,1996,7111.424675
SUR,2008,13159.39724
SUR,2011,15119.74355
SUR,2006,11732.3214
SUR,2007,12533.85276
SUR,1991,7128.823548
SUR,1992,7147.728936
SUR,2012,15718.13299
SUR,2013,16273.88997
SUR,1998,7593.307851
SUR,1990,6840.543688
SUR,1993,6671.478443
SUR,2005,11049.55551
SUR,2004,10293.40751
SUR,2.00E+03,7621.723237
SUR,2002,8533.324408
SUR,1997,7516.899441
SUR,1999,7537.450123
SUR,2001,8092.123255
SUR,2003,9200.65497
SSD,1999,
SSD,1991,
SSD,1990,
SSD,2013,2005.155918
SSD,1995,
SSD,1998,
SSD,2011,3461.751039
SSD,2012,1819.434959
SSD,2015,1853.798627
SSD,2.00E+03,
SSD,2001,
SSD,2002,
SSD,1994,
SSD,1996,
SSD,1997,
SSD,2014,2028.89536
SSD,2004,
SSD,2008,3591.90892
SSD,1992,
SSD,1993,
SSD,2005,
SSD,2009,3637.873769
SSD,2010,3717.215638
SSD,2006,
SSD,2003,
SSD,2007,
STP,2002,1682.834247
STP,2007,2298.993305
STP,2014,3128.401877
STP,2013,2956.509286
STP,2006,2217.031443
STP,2003,1788.322876
STP,2.00E+03,
STP,1999,
STP,2001,1654.5501
STP,2012,2836.553749
STP,2004,1864.908921
STP,2005,2015.508902
STP,1990,
STP,2009,2505.596106
STP,2011,2759.745784
STP,1997,
STP,1998,
STP,1992,
STP,2010,2647.086992
STP,1991,
STP,2008,2481.24583
STP,2015,3218.5736
STP,1995,
STP,1996,
STP,1994,
STP,1993,
SLV,2010,7301.806597
SLV,1995,4190.70883
SLV,1996,4297.988394
SLV,2012,7859.86073
SLV,2013,8111.080083
SLV,2015,8619.580946
SLV,1992,3358.901551
SLV,1994,3900.678942
SLV,2008,7332.798993
SLV,2011,7596.509131
SLV,1998,4702.078706
SLV,1993,3645.130796
SLV,1997,4518.001239
SLV,2009,7136.595021
SLV,1990,2929.366635
SLV,1991,3094.183069
SLV,2006,6702.272962
SLV,2014,8349.206901
SLV,2005,6279.113261
SLV,2001,5267.792374
SLV,1999,4904.848181
SLV,2007,7122.336318
SLV,2.00E+03,5092.548588
SLV,2003,5657.03907
SLV,2004,5896.016066
SLV,2002,5446.314438
SXM,1999,
SXM,1998,
SXM,2010,
SXM,2.00E+03,
SXM,1990,
SXM,2001,
SXM,2011,36327.2319
SXM,2002,
SXM,1997,
SXM,2009,
SXM,2013,
SXM,1994,
SXM,1995,
SXM,2012,
SXM,1992,
SXM,1993,
SXM,2006,
SXM,1996,
SXM,2008,
SXM,2003,
SXM,2004,
SXM,1991,
SXM,2015,
SXM,2007,
SXM,2005,
SXM,2014,
SYR,1998,
SYR,1999,
SYR,1997,
SYR,2011,
SYR,2012,
SYR,2010,
SYR,2003,
SYR,2004,
SYR,2.00E+03,
SYR,1994,
SYR,1995,
SYR,2013,
SYR,2008,
SYR,2014,
SYR,2001,
SYR,1996,
SYR,2015,
SYR,2009,
SYR,1993,
SYR,2002,
SYR,2006,
SYR,1990,
SYR,2005,
SYR,1992,
SYR,2007,
SYR,1991,
SWZ,2.00E+03,4746.643415
SWZ,1998,4511.80522
SWZ,1990,3566.851559
SWZ,2013,8263.738817
SWZ,2012,7896.358632
SWZ,2001,4896.07619
SWZ,1999,4628.481166
SWZ,2003,5406.960507
SWZ,1995,4188.846101
SWZ,2004,5692.872343
SWZ,2015,8647.786149
SWZ,2014,8517.091751
SWZ,2011,7615.493311
SWZ,1996,4334.363692
SWZ,1997,4444.862415
SWZ,2002,5097.256939
SWZ,1992,3762.496447
SWZ,1993,3893.291991
SWZ,1994,3993.987597
SWZ,2010,7440.690912
SWZ,2009,7340.785653
SWZ,2005,6125.914988
SWZ,2006,6554.061589
SWZ,1991,3646.80704
SWZ,2008,7224.694327
SWZ,2007,6898.537095
TCA,1995,
TCA,2008,
TCA,1996,
TCA,1999,
TCA,1994,
TCA,1993,
TCA,1997,
TCA,1998,
TCA,2011,
TCA,2009,
TCA,2.00E+03,
TCA,2006,
TCA,2007,
TCA,1992,
TCA,2004,
TCA,2005,
TCA,2010,
TCA,1991,
TCA,2003,
TCA,2015,
TCA,1990,
TCA,2002,
TCA,2013,
TCA,2014,
TCA,2001,
TCA,2012,
TCD,2008,1667.697393
TCD,2009,1694.821571
TCD,1994,759.0252591
TCD,2015,2175.821947
TCD,2007,1640.202587
TCD,2006,1599.891275
TCD,1990,717.5726593
TCD,2010,1884.795827
TCD,2011,1862.351166
TCD,2012,1997.410939
TCD,2005,1596.68959
TCD,1991,779.4670461
TCD,1992,834.0484313
TCD,1993,697.0841968
TCD,1997,792.9518858
TCD,2.00E+03,787.153221
TCD,1995,758.833881
TCD,1996,763.5820165
TCD,1999,805.4920752
TCD,2004,1366.931959
TCD,2001,865.7177219
TCD,2002,917.7863182
TCD,2003,1033.54866
TCD,2014,2184.698474
TCD,2013,2075.132782
TCD,1998,827.8913118
TGO,1999,1044.263236
TGO,2001,1011.10993
TGO,1994,813.033387
TGO,2012,1304.187972
TGO,2.00E+03,1032.035726
TGO,1993,709.202861
TGO,1998,1030.273089
TGO,1995,873.4659212
TGO,1996,944.0592358
TGO,1997,1070.603905
TGO,2014,1407.725518
TGO,2015,1460.34491
TGO,1991,872.3531211
TGO,2013,1341.415372
TGO,2005,1070.826742
TGO,2007,1142.10215
TGO,2008,1158.45847
TGO,1992,835.7574655
TGO,2010,1204.604894
TGO,2011,1255.087825
TGO,2009,1175.823679
TGO,1990,872.6352851
TGO,2004,1053.611318
TGO,2002,990.2252184
TGO,2003,1031.753887
TGO,2006,1117.607504
THA,2003,8819.994762
THA,2001,7650.813673
THA,2002,8153.163182
THA,2006,10977.61174
THA,2004,9545.997831
THA,2014,15775.61444
THA,2009,12257.13618
THA,2015,16340.02857
THA,2011,13654.27246
THA,2005,10194.17569
THA,2013,15435.02557
THA,2.00E+03,7314.542194
THA,1999,6926.20699
THA,2012,14853.32968
THA,2008,12272.7398
THA,1992,5221.552865
THA,1990,4298.562681
THA,1994,6278.168547
THA,1995,6866.020783
THA,1996,7310.939821
THA,2010,13309.4192
THA,1998,6600.537112
THA,2007,11850.21509
THA,1997,7151.765069
THA,1993,5739.562307
THA,1991,4767.57748
TJK,2012,2386.327474
TJK,2009,1972.915229
TJK,2013,2546.208548
TJK,2011,2229.445742
TJK,2015,2833.654846
TJK,1997,788.8362694
TJK,1998,829.1112269
TJK,2014,2704.106895
TJK,1993,1322.108964
TJK,1994,1046.65214
TJK,1991,2205.399668
TJK,1996,772.2971056
TJK,2010,2080.044388
TJK,2008,1928.200965
TJK,1995,922.7668143
TJK,1990,2349.639501
TJK,1999,861.2259461
TJK,2.00E+03,939.7408458
TJK,2004,1418.731424
TJK,2005,1530.575671
TJK,2002,1150.615863
TJK,1992,1570.892214
TJK,2003,1277.456606
TJK,2006,1653.075402
TJK,2007,1790.92569
TJK,2001,1041.638879
TLS,2.00E+03,1134.06921
TLS,1999,
TLS,2002,1211.262827
TLS,2012,2171.739382
TLS,1998,
TLS,1994,
TLS,2011,2061.527569
TLS,1992,
TLS,2001,1320.662056
TLS,2010,1905.393497
TLS,1995,
TLS,1996,
TLS,1997,
TLS,2013,2215.515497
TLS,2014,2329.510037
TLS,1991,
TLS,2005,1235.893035
TLS,1993,
TLS,2006,1178.568934
TLS,2007,1331.483706
TLS,2008,1535.816003
TLS,2009,1729.769506
TLS,2004,1158.49562
TLS,1990,
TLS,2003,1161.863492
TLS,2015,2399.014386
TKM,1998,3404.150482
TKM,2011,11360.50215
TKM,1995,3370.440159
TKM,1997,3187.358553
TKM,1996,3593.541232
TKM,2001,4475.982721
TKM,1999,3977.536577
TKM,2013,14027.41212
TKM,2.00E+03,4240.974059
TKM,2006,6550.184923
TKM,2012,12689.34383
TKM,2008,8528.11332
TKM,2009,9004.579189
TKM,2010,9828.662204
TKM,1994,3638.09078
TKM,2015,16532.48594
TKM,2004,5017.71966
TKM,2005,5791.712128
TKM,2014,15550.12168
TKM,2007,7381.120936
TKM,1990,5398.792743
TKM,1991,5174.383298
TKM,1992,4373.202162
TKM,1993,4419.25027
TKM,2002,4508.433493
TKM,2003,4699.745806
TUN,1999,5661.445675
TUN,2014,11357.81543
TUN,2015,11467.06628
TUN,2.00E+03,6003.315105
TUN,1992,4111.239765
TUN,2001,6316.896928
TUN,2002,6446.951946
TUN,2013,10969.59617
TUN,2012,10600.95551
TUN,1991,3810.751327
TUN,1994,4353.568039
TUN,1995,4470.335155
TUN,1996,4802.372119
TUN,1997,5080.017572
TUN,1998,5315.528195
TUN,2010,10225.96056
TUN,2011,10123.12012
TUN,1990,3629.120201
TUN,2005,7838.077913
TUN,2009,9868.445034
TUN,2003,6832.577764
TUN,2007,9137.024481
TUN,2008,9609.010479
TUN,1993,4212.283301
TUN,2006,8424.202811
TUN,2004,7400.19175
TON,1996,3162.910155
TON,1999,3474.284445
TON,1992,2597.274096
TON,1994,2948.750393
TON,1995,3115.118711
TON,1998,3309.718104
TON,2009,4690.11618
TON,1993,2755.262233
TON,2006,4482.441625
TON,2002,4020.62204
TON,2003,4161.999126
TON,2007,4381.46188
TON,2001,3851.138356
TON,1990,2310.145049
TON,1997,3201.094272
TON,2004,4235.05303
TON,2005,4412.658271
TON,2011,5110.54609
TON,2012,5232.082279
TON,2008,4576.675533
TON,2015,5534.831912
TON,1991,2536.114314
TON,2010,4891.998479
TON,2013,5132.250761
TON,2.00E+03,3654.324669
TON,2014,5309.424934
TUR,2002,9101.933575
TUR,2003,9335.882267
TUR,2.00E+03,9351.471714
TUR,2005,11457.9926
TUR,2015,20008.91438
TUR,1991,6291.420909
TUR,2007,14228.52224
TUR,2004,10534.77426
TUR,2001,9041.756637
TUR,2010,16541.99109
TUR,2011,18269.83782
TUR,2008,15355.91059
TUR,1990,6132.788442
TUR,2014,19653.61183
TUR,1999,8546.180111
TUR,2012,18560.17823
TUR,2013,19228.65645
TUR,2009,14794.51115
TUR,1994,6942.003984
TUR,2006,13106.71356
TUR,1996,8014.493658
TUR,1997,8616.89032
TUR,1998,8870.983267
TUR,1995,7477.784961
TUR,1992,6709.075216
TUR,1993,7303.859947
TTO,1990,7921.052995
TTO,2015,33308.52041
TTO,2013,33039.16382
TTO,1991,8349.544745
TTO,2002,16828.06986
TTO,2014,33282.87771
TTO,1995,9321.689245
TTO,1993,8375.293431
TTO,1992,8347.759784
TTO,2004,21572.51352
TTO,2012,31830.73157
TTO,1998,12089.72559
TTO,2003,19547.27675
TTO,1996,10133.09054
TTO,1997,11078.52302
TTO,2005,23532.50746
TTO,1999,13236.2805
TTO,2.00E+03,14524.13702
TTO,2001,15420.81923
TTO,2007,29252.1188
TTO,2006,27328.35578
TTO,1994,8816.696976
TTO,2010,30628.65707
TTO,2011,31012.66995
TTO,2008,30693.869
TTO,2009,29429.21386
TUV,1994,2027.703164
TUV,1992,1704.81642
TUV,2006,2796.861693
TUV,1993,1808.186939
TUV,1999,2409.52912
TUV,1991,1630.012219
TUV,2005,2667.085324
TUV,1997,2081.817035
TUV,1998,2421.244743
TUV,2007,3043.63125
TUV,2008,3342.866072
TUV,2001,2510.860974
TUV,2002,2733.428397
TUV,2011,3488.248359
TUV,2.00E+03,2428.779986
TUV,1990,1531.346373
TUV,1995,1958.091472
TUV,2003,2678.136383
TUV,2004,2698.809178
TUV,2015,3926.173454
TUV,2014,3793.189653
TUV,1996,1867.489048
TUV,2010,3156.748086
TUV,2013,3651.250172
TUV,2009,3212.379397
TUV,2012,3552.926553
TZA,2011,2206.910779
TZA,2012,2289.261876
TZA,2014,2550.490504
TZA,1995,999.4805016
TZA,2013,2417.413813
TZA,1993,968.8990425
TZA,1994,973.6778776
TZA,2009,1983.222862
TZA,1992,966.6302504
TZA,1996,1035.289867
TZA,1997,1062.550398
TZA,2010,2068.488487
TZA,2007,1847.864593
TZA,2.00E+03,1180.742537
TZA,2015,2672.509161
TZA,1998,1086.756748
TZA,1991,971.5474216
TZA,1990,951.8317127
TZA,2004,1507.797731
TZA,2005,1634.893131
TZA,2006,1711.3887
TZA,1999,1128.546867
TZA,2008,1927.688998
TZA,2001,1246.881506
TZA,2002,1320.61459
TZA,2003,1400.30356
UKR,1999,3475.638274
UKR,1993,5162.606393
UKR,1997,3396.057036
UKR,1996,3410.956522
UKR,2009,7239.624226
UKR,1992,5882.241782
UKR,1994,4083.486054
UKR,1995,3689.120683
UKR,2006,7184.203287
UKR,2.00E+03,3802.540243
UKR,1998,3397.920944
UKR,2007,8005.69176
UKR,2008,8395.812545
UKR,2015,7939.61402
UKR,2003,5206.106632
UKR,1990,6763.203058
UKR,1991,6387.203496
UKR,2001,4289.921231
UKR,2004,6042.184784
UKR,2005,6452.096195
UKR,2011,8281.867126
UKR,2010,7666.219577
UKR,2014,8683.640842
UKR,2002,4628.037293
UKR,2013,8629.676994
UKR,2012,8475.471746
UGA,1995,682.3248614
UGA,1994,618.1495374
UGA,1999,835.4816454
UGA,2008,1431.99631
UGA,1993,587.0426431
UGA,2007,1335.979017
UGA,1996,735.1768198
UGA,1997,762.7661963
UGA,1998,785.0630804
UGA,1992,546.6027073
UGA,2.00E+03,854.2122135
UGA,2015,1850.99241
UGA,2006,1241.385391
UGA,1991,533.9517715
UGA,2002,950.6103602
UGA,2004,1059.426932
UGA,2009,1489.904419
UGA,2010,1541.642262
UGA,2012,1704.455535
UGA,2003,998.3885329
UGA,2005,1124.297675
UGA,1990,506.149425
UGA,2013,1736.110653
UGA,2011,1665.470433
UGA,2001,889.8630027
UGA,2014,1799.293743
USA,2009,47001.55535
USA,2015,56115.71843
USA,2010,48374.08679
USA,2011,49781.80066
USA,2008,48401.42734
USA,1995,28782.17502
USA,2006,46437.06712
USA,1992,25492.95165
USA,2012,51433.04709
USA,2013,52749.91124
USA,1991,24405.16481
USA,2014,54539.66558
USA,1993,26464.85251
USA,1994,27776.63553
USA,2007,48061.53766
USA,1990,23954.47935
USA,1996,30068.23092
USA,1997,31572.69023
USA,1998,32949.19776
USA,2005,44307.92058
USA,2002,38166.03784
USA,2003,39677.19835
USA,2004,41921.80976
USA,2.00E+03,36449.85512
USA,1999,34620.9289
USA,2001,37273.6181
URY,1991,6756.737119
URY,2.00E+03,10204.91446
URY,1999,10210.8809
URY,1995,8392.736112
URY,1992,7404.976473
URY,2001,10018.55847
URY,2012,18817.87492
URY,2015,21243.7538
URY,1996,8958.103932
URY,1997,9820.770507
URY,1998,10309.39232
URY,1994,8402.483355
URY,2002,9383.952934
URY,2013,19942.71472
URY,2014,20886.45804
URY,2011,17904.81986
URY,2008,14705.51664
URY,1990,6360.386618
URY,1993,7725.568927
URY,2004,10421.03573
URY,2005,11553.52941
URY,2009,15391.16953
URY,2010,16736.856
URY,2006,12376.34403
URY,2003,9654.336694
URY,2007,13501.56642
UZB,2003,2288.356703
UZB,2015,6086.522181
UZB,2002,2178.386398
UZB,2014,5673.786193
UZB,2.00E+03,1984.47012
UZB,2005,2732.716951
UZB,2006,2985.636057
UZB,2007,3321.566762
UZB,2004,2503.279375
UZB,2012,4853.649706
UZB,2013,5244.04938
UZB,2001,2088.335658
UZB,1998,1809.198739
UZB,1999,1895.330936
UZB,2008,3632.740121
UZB,2009,3890.610174
UZB,1990,1984.903407
UZB,1991,1997.826315
UZB,1995,1634.687382
UZB,1996,1660.755705
UZB,2010,4153.938846
UZB,2011,4469.997484
UZB,1994,1645.293627
UZB,1997,1743.829737
UZB,1993,1733.066937
UZB,1992,1772.466119
VCT,1994,4385.547133
VCT,1993,4349.705761
VCT,2005,8296.707714
VCT,1991,3755.615812
VCT,1992,4078.997375
VCT,1997,5244.889569
VCT,2006,9193.353618
VCT,1995,4825.076146
VCT,1996,4978.424973
VCT,2.00E+03,5988.074628
VCT,2001,6223.92372
VCT,2002,6709.06583
VCT,2003,7355.175293
VCT,2004,7856.37618
VCT,2007,9656.128955
VCT,2008,10081.1108
VCT,1998,5522.615211
VCT,1999,5761.482611
VCT,2012,10192.94478
VCT,2013,10548.01704
VCT,2014,10857.28755
VCT,2015,11139.63747
VCT,1990,3603.915382
VCT,2011,9871.648577
VCT,2009,9936.262682
VCT,2010,9714.910209
VEN,2004,11897.38283
VEN,2003,9961.91036
VEN,2008,17208.19337
VEN,2005,13317.17856
VEN,2002,10779.40287
VEN,2015,
VEN,2011,17001.91324
VEN,1990,9339.953019
VEN,1991,10344.90511
VEN,2006,14830.9158
VEN,2001,11862.25794
VEN,2012,18027.89012
VEN,2013,18306.43434
VEN,2014,17664.73935
VEN,1992,10969.88237
VEN,2007,16289.45862
VEN,1993,11015.79292
VEN,2009,16523.93967
VEN,2010,16228.34081
VEN,1996,11122.95857
VEN,1997,11795.16548
VEN,1998,11725.96219
VEN,1999,10981.35382
VEN,2.00E+03,11427.40708
VEN,1994,10751.88241
VEN,1995,11172.37216
VIR,2007,
VIR,2008,
VIR,2005,
VIR,1992,
VIR,2006,
VIR,1991,
VIR,1995,
VIR,1998,
VIR,1993,
VIR,1994,
VIR,2015,
VIR,2001,
VIR,2002,
VIR,2003,
VIR,2004,
VIR,1990,
VIR,1996,
VIR,1997,
VIR,1999,
VIR,2009,
VIR,2014,
VIR,2010,
VIR,2011,
VIR,2.00E+03,
VIR,2013,
VIR,2012,
VNM,1996,1631.092576
VNM,1997,1766.479257
VNM,2009,4123.425804
VNM,1992,1138.479682
VNM,1993,1238.057068
VNM,1994,1353.236896
VNM,1995,1488.646044
VNM,2007,3681.316118
VNM,2010,4395.510163
VNM,2011,4715.886349
VNM,1998,1859.814947
VNM,1991,1042.925829
VNM,1990,970.2356524
VNM,2004,2828.047516
VNM,2005,3102.936693
VNM,2006,3383.69504
VNM,2013,5300.32607
VNM,2008,3924.101329
VNM,2015,6034.259949
VNM,2012,5000.764854
VNM,2002,2403.517497
VNM,2014,5656.95694
VNM,1999,1948.959234
VNM,2001,2252.422657
VNM,2003,2590.294311
VNM,2.00E+03,2100.243076
VUT,1995,1902.529127
VUT,1997,2033.554627
VUT,2006,2533.911244
VUT,2007,2669.742795
VUT,2004,2192.447393
VUT,2005,2323.459088
VUT,2008,2828.478687
VUT,2009,2874.87888
VUT,1996,1941.222114
VUT,1991,1707.707655
VUT,2.00E+03,2237.584965
VUT,2001,2159.381617
VUT,1990,1647.700273
VUT,1998,2107.082467
VUT,1992,1740.393818
VUT,1993,1743.822099
VUT,1994,1890.238223
VUT,2002,2030.384081
VUT,1999,2107.761018
VUT,2011,2915.239621
VUT,2012,2952.413431
VUT,2003,2105.441392
VUT,2015,2987.918632
VUT,2013,2990.693012
VUT,2010,2888.349379
VUT,2014,3046.392286
WSM,2009,5244.284423
WSM,2011,5674.475341
WSM,2008,5505.21341
WSM,2004,4446.681442
WSM,2005,4750.403152
WSM,1994,2487.715023
WSM,1995,2687.240966
WSM,1996,2913.592522
WSM,2006,4961.204069
WSM,2010,5295.666099
WSM,2.00E+03,3428.698019
WSM,2001,3729.844194
WSM,1997,2966.677645
WSM,2007,5380.617521
WSM,2003,4162.378933
WSM,1990,2358.57696
WSM,1991,2363.498923
WSM,1992,2390.757459
WSM,1993,2523.031863
WSM,1999,3150.922756
WSM,2014,5818.902565
WSM,2015,5934.874655
WSM,1998,3050.734449
WSM,2012,5757.17964
WSM,2013,5692.156638
WSM,2002,3928.676984
YEM,2011,3807.949007
YEM,2012,3867.508962
YEM,1994,2499.500746
YEM,2014,3977.432117
YEM,2015,2820.80187
YEM,2013,4014.592686
YEM,1990,2167.664898
YEM,1991,2265.228278
YEM,1992,2379.49392
YEM,1993,2405.883484
YEM,2008,4067.370812
YEM,2009,4139.595506
YEM,2010,4390.898972
YEM,1996,2654.763102
YEM,1997,2751.93678
YEM,1998,2864.770307
YEM,1999,2935.660794
YEM,2.00E+03,3100.144128
YEM,2001,3199.511054
YEM,2002,3282.194347
YEM,2003,3375.945984
YEM,2004,3505.681681
YEM,2005,3714.087765
YEM,2006,3839.171424
YEM,2007,3958.975424
YEM,1995,2584.48395
ZAF,2013,12859.61759
ZAF,2014,13097.97369
ZAF,2015,13195.46542
ZAF,1990,6401.190477
ZAF,1991,6390.772781
ZAF,1992,6238.792394
ZAF,1993,6307.267523
ZAF,1994,6493.725525
ZAF,1995,6691.411584
ZAF,1996,6974.655309
ZAF,1997,7157.853537
ZAF,1998,7161.174434
ZAF,2011,12243.87909
ZAF,2012,12556.74847
ZAF,1999,7335.906618
ZAF,2.00E+03,7702.484655
ZAF,2001,8016.430932
ZAF,2002,8340.817652
ZAF,2003,8651.849857
ZAF,2004,9179.251464
ZAF,2005,9847.832856
ZAF,2006,10577.94237
ZAF,2007,11289.42926
ZAF,2008,11716.71897
ZAF,2009,11462.61547
ZAF,2010,11785.60514
ZMB,2002,1801.115002
ZMB,1990,1492.126965
ZMB,1991,1501.007975
ZMB,1992,1470.726621
ZMB,1993,1568.373122
ZMB,1994,1427.21134
ZMB,1995,1461.075295
ZMB,1996,1538.885074
ZMB,1997,1581.418313
ZMB,1998,1549.460225
ZMB,1999,1602.428074
ZMB,2.00E+03,1658.38098
ZMB,2001,1740.96025
ZMB,2015,3835.503778
ZMB,2003,1915.431264
ZMB,2004,2052.67666
ZMB,2005,2212.044281
ZMB,2006,2393.064359
ZMB,2007,2587.314715
ZMB,2008,2761.655318
ZMB,2009,2950.712592
ZMB,2010,3197.380716
ZMB,2011,3342.65393
ZMB,2012,3553.115833
ZMB,2013,3678.844556
ZMB,2014,3802.035292
ZWE,1990,1632.68393
ZWE,1991,1734.321973
ZWE,1992,1576.340263
ZWE,1993,1596.508187
ZWE,1994,1746.875305
ZWE,1995,1754.583814
ZWE,1996,1939.428299
ZWE,1997,1994.899482
ZWE,1998,2046.412765
ZWE,1999,2036.210228
ZWE,2.00E+03,1998.49185
ZWE,2001,2056.351718
ZWE,2002,1889.113103
ZWE,2003,1588.96694
ZWE,2004,1526.647718
ZWE,2005,1472.435072
ZWE,2006,1449.120124
ZWE,2007,1415.027698
ZWE,2008,1170.461903
ZWE,2009,1229.382424
ZWE,2010,1360.876026
ZWE,2011,1523.621784
ZWE,2012,1679.125594
ZWE,2013,1742.952005
ZWE,2014,1800.405209
ZWE,2015,1786.583862
